,provider,id,Full_Formula,formula,space_group,a_lattice_param,b_lattice_param,c_lattice_param,aplha_degree,beta_degree,gamma_degree,pbc,sits,volume,species_at_sites,is_stable,is_magnetic,formation_energy,energy_above_hull,band_gap
212,mp,mp-1184736.cif,Ho1 Cu1 O3,HoCuO3,Pm-3m,3.765209,3.765209,3.765209,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ho (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Cu (1.883, 1.883, 1.883) [0.5, 0.5, 0.5], PeriodicSite: O (1.883, 1.883, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.883, 0.0, 1.883) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.883, 1.883) [0.0, 0.5, 0.5]]",53.37861048446102,"[Element Ho, Element Cu, Element O, Element O, Element O]",False,False,-2.21809051925,0.2523663390000017,0.0
213,mp,mp-1187347.cif,Tb1 Mg1 O3,TbMgO3,Pm-3m,3.856457,3.856457,3.856457,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Tb (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Mg (1.928, 1.928, 1.928) [0.5, 0.5, 0.5], PeriodicSite: O (1.928, 1.928, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.928, 0.0, 1.928) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.928, 1.928) [0.0, 0.5, 0.5]]",57.35423346911667,"[Element Tb, Element Mg, Element O, Element O, Element O]",False,True,-2.7647931872500005,0.4489946620000005,0.0
214,mp,mp-1184411.cif,Eu1 Mo1 O3,EuMoO3,Pm-3m,4.100221,4.100221,4.100221,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Eu (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Mo (2.05, 2.05, 2.05) [0.5, 0.5, 0.5], PeriodicSite: O (2.05, 2.05, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.05, 0.0, 2.05) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.05, 2.05) [0.0, 0.5, 0.5]]",68.93214563075512,"[Element Eu, Element Mo, Element O, Element O, Element O]",False,True,-2.4896115112499997,0.10553948038461947,0.0
215,mp,mp-1017557.cif,Dy3 Al1 N1,Dy3AlN,Pm-3m,4.75093043,4.75093043,4.75093043,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Dy (2.375, 2.375, 0.0) [0.5, 0.5, -0.0], PeriodicSite: Dy (2.375, 0.0, 2.375) [0.5, -0.0, 0.5], PeriodicSite: Dy (0.0, 2.375, 2.375) [-0.0, 0.5, 0.5], PeriodicSite: Al (0.0, 0.0, 0.0) [-0.0, -0.0, -0.0], PeriodicSite: N (2.375, 2.375, 2.375) [0.5, 0.5, 0.5]]",107.23486581765529,"[Element Dy, Element Dy, Element Dy, Element Al, Element N]",True,False,-0.9900153070000002,0.0,0.0
216,mp,mp-1069273.cif,Gd3 Al1 N1,Gd3AlN,Pm-3m,5.482043,5.482043,5.482043,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Gd (2.741, 2.741, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Gd (2.741, 0.0, 2.741) [0.5, 0.0, 0.5], PeriodicSite: Gd (0.0, 2.741, 2.741) [0.0, 0.5, 0.5], PeriodicSite: Al (2.741, 2.741, 2.741) [0.5, 0.5, 0.5], PeriodicSite: N (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",164.75071694820474,"[Element Gd, Element Gd, Element Gd, Element Al, Element N]",False,True,1.0460854490000002,1.9164974757500008,0.0
217,mp,mp-1186927.cif,Sb1 Pd1 O3,SbPdO3,Pm-3m,3.993415,3.993415,3.993415,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sb (1.997, 1.997, 1.997) [0.5, 0.5, 0.5], PeriodicSite: Pd (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.997, 1.997, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.997, 0.0, 1.997) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.997, 1.997) [0.0, 0.5, 0.5]]",63.684440061159755,"[Element Sb, Element Pd, Element O, Element O, Element O]",False,True,-0.9125181872500001,0.5066706527500031,0.0
218,mp,mp-1207169.cif,Ca1 H3 Pd1,CaH3Pd,Pm-3m,3.70671619,3.70671619,3.70671619,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (1.853, 1.853, 1.853) [0.5, 0.5, 0.5], PeriodicSite: H (1.853, 0.0, 0.0) [0.5, -0.0, -0.0], PeriodicSite: H (0.0, 1.853, 0.0) [-0.0, 0.5, -0.0], PeriodicSite: H (0.0, 0.0, 1.853) [-0.0, -0.0, 0.5], PeriodicSite: Pd (0.0, 0.0, 0.0) [-0.0, -0.0, -0.0]]",50.92933491625866,"[Element Ca, Element H, Element H, Element H, Element Pd]",True,False,-0.514891703,0.0,0.0
219,mp,mp-1222794.cif,La1 Ga3 Pt1,LaGa3Pt,I-4m2,6.099497297922288,6.099497297922288,6.099497297922288,138.64681729003863,138.64681729003863,59.913798083627555,"(True, True, True)","[PeriodicSite: La (0.0, 0.0, 0.0) [-0.0, -0.0, -0.0], PeriodicSite: Ga (0.0, 0.0, 6.544) [0.6192, 0.6192, 0.0], PeriodicSite: Ga (0.0, 0.0, 4.025) [0.3808, 0.3808, -0.0], PeriodicSite: Ga (0.0, 2.154, 2.642) [0.75, 0.25, 0.5], PeriodicSite: Pt (2.154, 0.0, 2.642) [0.25, 0.75, 0.5]]",98.04794994805481,"[Element La, Element Ga, Element Ga, Element Ga, Element Pt]",True,False,-0.7485127374999998,0.0,0.0
220,mp,mp-1096927.cif,Cs1 Ca1 Cl3,CsCaCl3,P1,5.461912202004396,5.462038323084344,5.464458316918691,89.97426592901026,90.03123414669189,89.97633289990674,"(True, True, True)","[PeriodicSite: Cs (0.00359, 0.03784, 0.01339) [0.0006538, 0.006929, 0.002447], PeriodicSite: Ca (2.73, 2.796, 2.735) [0.4995, 0.512, 0.5005], PeriodicSite: Cl (5.461, 2.815, 2.767) [0.9996, 0.5155, 0.5067], PeriodicSite: Cl (2.719, 0.06803, 2.727) [0.4977, 0.01251, 0.4993], PeriodicSite: Cl (2.746, 2.802, 0.005204) [0.5026, 0.5131, 0.001022]]",163.02207990762003,"[Element Cs, Element Ca, Element Cl, Element Cl, Element Cl]",False,False,-2.6420579415862067,0.00029149000000039393,5.3473
221,mp,mp-1069296.cif,Eu3 In1 O1,Eu3InO,Pm-3m,5.05264029,5.05256428,5.05271312,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Eu (0.0, 2.526, 2.526) [-0.0, 0.5, 0.5], PeriodicSite: Eu (2.526, 2.526, 0.0) [0.5, 0.5, -0.0], PeriodicSite: Eu (2.526, 0.0, 2.526) [0.5, -0.0, 0.5], PeriodicSite: In (0.0, 0.0, 0.0) [-0.0, -0.0, 0.0], PeriodicSite: O (2.526, 2.526, 2.526) [0.5, 0.5, 0.5]]",128.98965140747632,"[Element Eu, Element Eu, Element Eu, Element In, Element O]",True,True,-1.4734649777499995,0.0,0.0
222,mp,mp-1069898.cif,La1 Ge3 Os1,LaGe3Os,I4mm,5.98412187590947,5.98412187590947,5.98412187590947,136.35580944186827,136.35580944186827,63.4307253627456,"(True, True, True)","[PeriodicSite: La (0.0, 0.0, 10.16) [0.9983, 0.9983, 0.0], PeriodicSite: Ge (0.0, 0.0, 4.333) [0.4256, 0.4256, -0.0], PeriodicSite: Ge (2.224, 2.22e-16, 2.644) [0.2597, 0.7597, 0.5], PeriodicSite: Ge (2.22e-16, 2.224, 2.644) [0.7597, 0.2597, 0.5], PeriodicSite: Os (0.0, 0.0, 6.706) [0.6587, 0.6587, -0.0]]",100.75533559579927,"[Element La, Element Ge, Element Ge, Element Ge, Element Os]",True,False,-0.5244662579999997,0.0,0.0
223,mp,mp-1187736.cif,U1 Ti1 O3,UTiO3,Pm-3m,3.922603,3.922603,3.922603,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: U (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ti (1.961, 1.961, 1.961) [0.5, 0.5, 0.5], PeriodicSite: O (1.961, 1.961, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.961, 0.0, 1.961) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.961, 1.961) [0.0, 0.5, 0.5]]",60.35636391639875,"[Element U, Element Ti, Element O, Element O, Element O]",False,True,-3.1066331499166666,0.3075792820000043,0.0
224,mp,mp-1040464.cif,Na1 Os1 O3,NaOsO3,Pm-3m,3.876674,3.876674,3.876674,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Na (1.938, 1.938, 1.938) [0.5, 0.5, 0.5], PeriodicSite: Os (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.938, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: O (0.0, 1.938, 0.0) [0.0, 0.5, 0.0], PeriodicSite: O (0.0, 0.0, 1.938) [0.0, 0.0, 0.5]]",58.26098792489951,"[Element Na, Element Os, Element O, Element O, Element O]",False,False,-1.6200987025603453,0.03505463649999996,0.0
225,mp,mp-1206996.cif,La3 Al1 O1,La3AlO,Pm-3m,5.03101297,5.03100776,5.0310088,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: La (2.516, 0.0, 0.0) [0.5, -0.0, -0.0], PeriodicSite: La (0.0, 2.516, 0.0) [0.0, 0.5, 0.0], PeriodicSite: La (0.0, 0.0, 2.516) [0.0, 0.0, 0.5], PeriodicSite: Al (2.516, 2.516, 2.516) [0.5, 0.5, 0.5], PeriodicSite: O (0.0, 0.0, 0.0) [-0.0, 0.0, -0.0]]",127.34019222510247,"[Element La, Element La, Element La, Element Al, Element O]",True,False,-1.47416557075,0.0,0.0
226,mp,mp-1184042.cif,Cu1 B1 O3,CuBO3,Pm-3m,3.350959,3.350959,3.350959,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cu (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: B (1.675, 1.675, 1.675) [0.5, 0.5, 0.5], PeriodicSite: O (1.675, 1.675, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.675, 0.0, 1.675) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.675, 1.675) [0.0, 0.5, 0.5]]",37.627671376176025,"[Element Cu, Element B, Element O, Element O, Element O]",False,True,-0.6976171930833331,1.118738842291667,0.0
227,mp,mp-1207153.cif,Gd3 Ga1 C1,Gd3GaC,Pm-3m,4.90815985,4.90811674,4.90818275,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Gd (2.454, 0.0, 0.0) [0.5, -0.0, -0.0], PeriodicSite: Gd (0.0, 2.454, 0.0) [0.0, 0.5, 0.0], PeriodicSite: Gd (0.0, 0.0, 2.454) [-0.0, -0.0, 0.5], PeriodicSite: Ga (2.454, 2.454, 2.454) [0.5, 0.5, 0.5], PeriodicSite: C (0.0, 0.0, 0.0) [0.0, -0.0, 0.0]]",118.23724644672859,"[Element Gd, Element Gd, Element Gd, Element Ga, Element C]",False,True,-0.4048053350000004,0.001032059000001695,0.0
228,mp,mp-1185357.cif,Li1 La1 O3,LiLaO3,Pm-3m,3.822632,3.822632,3.822632,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Li (1.911, 1.911, 1.911) [0.5, 0.5, 0.5], PeriodicSite: La (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: O (1.911, 1.911, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.911, 0.0, 1.911) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.911, 1.911) [0.0, 0.5, 0.5]]",55.858268996912024,"[Element Li, Element La, Element O, Element O, Element O]",False,True,-2.3845080509166663,0.22115612983928656,0.0
229,mp,mp-1068742.cif,Sr1 Zr1 O3,SrZrO3,P4mm,4.176861,4.176861,4.274988,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sr (2.088, 2.088, 2.39) [0.5, 0.5, 0.559], PeriodicSite: Zr (0.0, 0.0, 0.01966) [0.0, 0.0, 0.004599], PeriodicSite: O (0.0, 0.0, 2.048) [0.0, 0.0, 0.479], PeriodicSite: O (2.088, 0.0, 4.064) [0.5, 0.0, 0.9507], PeriodicSite: O (0.0, 2.088, 4.064) [0.0, 0.5, 0.9507]]",74.58215804793349,"[Element Sr, Element Zr, Element O, Element O, Element O]",False,False,-3.614668406583333,0.048340725500001014,3.6169
230,mp,mp-1070146.cif,Dy1 Si3 Ir1,DySi3Ir,I4mm,5.7086516658581115,5.7086516658581115,5.7086516658581115,137.16507379328974,137.16507379328974,62.1841639831454,"(True, True, True)","[PeriodicSite: Dy (0.0, 0.0, 0.02089) [0.002137, 0.002137, 0.0], PeriodicSite: Si (0.0, 0.0, 4.093) [0.4187, 0.4187, -0.0], PeriodicSite: Si (2.085, -2.22e-16, 2.63) [0.269, 0.769, 0.5], PeriodicSite: Si (-2.22e-16, 2.085, 2.63) [0.769, 0.269, 0.5], PeriodicSite: Ir (0.0, 0.0, 6.415) [0.6562, 0.6562, -0.0]]",84.97159278687396,"[Element Dy, Element Si, Element Si, Element Si, Element Ir]",True,False,-0.7845386320000003,0.0,0.0
231,mp,mp-1185009.cif,K1 Os1 O3,KOsO3,Pm-3m,3.931159,3.931159,3.931159,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: K (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Os (1.966, 1.966, 1.966) [0.5, 0.5, 0.5], PeriodicSite: O (1.966, 1.966, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.966, 0.0, 1.966) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.966, 1.966) [0.0, 0.5, 0.5]]",60.75217475613986,"[Element K, Element Os, Element O, Element O, Element O]",False,False,-1.6301371018499993,0.03862509242856582,0.0
232,mp,mp-1018636.cif,Sn1 Pd3 C1,SnPd3C,Pm-3m,4.252861,4.252861,4.252861,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Sn (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Pd (2.126, 0.0, 2.126) [0.5, 0.0, 0.5], PeriodicSite: Pd (0.0, 2.126, 2.126) [0.0, 0.5, 0.5], PeriodicSite: Pd (2.126, 2.126, 0.0) [0.5, 0.5, 0.0], PeriodicSite: C (2.126, 2.126, 2.126) [0.5, 0.5, 0.5]]",76.92075982376096,"[Element Sn, Element Pd, Element Pd, Element Pd, Element C]",False,False,0.11991451949999998,0.5334003644999985,0.0
233,mp,mp-1069204.cif,Nd1 Co1 Si3,NdCoSi3,I4mm,5.602440720857864,5.602440720857864,5.602440720857864,136.90541842753464,136.90541842753464,62.58360700839188,"(True, True, True)","[PeriodicSite: Nd (0.0, 0.0, 0.04194) [0.004381, 0.004381, 0.0], PeriodicSite: Co (0.0, 0.0, 6.336) [0.6617, 0.6617, 0.0], PeriodicSite: Si (0.0, 0.0, 4.087) [0.4269, 0.4269, 0.0], PeriodicSite: Si (2.058, 0.0, 2.499) [0.261, 0.761, 0.5], PeriodicSite: Si (0.0, 2.058, 2.499) [0.761, 0.261, 0.5]]",81.0754512866065,"[Element Nd, Element Co, Element Si, Element Si, Element Si]",True,False,-0.6177968305,0.0,0.0
234,mp,mp-1187533.cif,Tl1 Ge1 O3,TlGeO3,Pm-3m,3.862735,3.862735,3.862735,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Tl (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ge (1.931, 1.931, 1.931) [0.5, 0.5, 0.5], PeriodicSite: O (1.931, 1.931, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.931, 0.0, 1.931) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.931, 1.931) [0.0, 0.5, 0.5]]",57.634793859463905,"[Element Tl, Element Ge, Element O, Element O, Element O]",False,False,-1.368815540916667,0.3247865081666692,0.0
235,mp,mp-1183918.cif,Cs1 La1 O3,CsLaO3,Pm-3m,4.765355,4.765355,4.765355,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cs (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: La (2.383, 2.383, 2.383) [0.5, 0.5, 0.5], PeriodicSite: O (2.383, 2.383, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.383, 0.0, 2.383) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.383, 2.383) [0.0, 0.5, 0.5]]",108.21457999119708,"[Element Cs, Element La, Element O, Element O, Element O]",False,True,-2.2279943498362065,0.24989699262499965,0.0
236,mp,mp-1183685.cif,Ce1 Be1 O3,CeBeO3,Pm-3m,3.600447,3.600447,3.600447,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ce (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Be (1.8, 1.8, 1.8) [0.5, 0.5, 0.5], PeriodicSite: O (1.8, 1.8, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.8, 0.0, 1.8) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.8, 1.8) [0.0, 0.5, 0.5]]",46.67338151802652,"[Element Ce, Element Be, Element O, Element O, Element O]",False,False,-3.1800766612500007,0.41890689699997985,0.8093999999999992
237,mp,mp-1183479.cif,Bi1 Mo1 O3,BiMoO3,Pm-3m,4.116636,4.116636,4.116636,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Bi (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Mo (2.058, 2.058, 2.058) [0.5, 0.5, 0.5], PeriodicSite: O (2.058, 2.058, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.058, 0.0, 2.058) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.058, 2.058) [0.0, 0.5, 0.5]]",69.76336218902185,"[Element Bi, Element Mo, Element O, Element O, Element O]",False,True,-1.4169183352500005,0.3506265830000004,0.0
238,mp,mp-11652.cif,Yb3 Pb1 O1,Yb3PbO,Pm-3m,4.70994266,4.70994266,4.70994266,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Yb (2.355, 0.0, 2.355) [0.5, -0.0, 0.5], PeriodicSite: Yb (0.0, 2.355, 2.355) [-0.0, 0.5, 0.5], PeriodicSite: Yb (2.355, 2.355, 0.0) [0.5, 0.5, -0.0], PeriodicSite: Pb (0.0, 0.0, 0.0) [-0.0, 0.0, -0.0], PeriodicSite: O (2.355, 2.355, 2.355) [0.5, 0.5, 0.5]]",104.48329493757552,"[Element Yb, Element Yb, Element Yb, Element Pb, Element O]",True,False,-1.8439418597499995,0.0,0.0
239,mp,mp-1185311.cif,Li1 Cr1 O3,LiCrO3,Pm-3m,3.678979,3.678979,3.678979,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Li (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Cr (1.839, 1.839, 1.839) [0.5, 0.5, 0.5], PeriodicSite: O (1.839, 1.839, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.839, 0.0, 1.839) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.839, 1.839) [0.0, 0.5, 0.5]]",49.7945631362843,"[Element Li, Element Cr, Element O, Element O, Element O]",False,True,-1.667498999916667,0.4093665551666632,0.2107000000000001
240,mp,mp-1207074.cif,Gd3 Sn1 C1,Gd3SnC,Pm-3m,4.94748706,4.9474829,4.94746415,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Gd (2.474, 0.0, 0.0) [0.5, -0.0, 0.0], PeriodicSite: Gd (0.0, 2.474, 0.0) [0.0, 0.5, 0.0], PeriodicSite: Gd (0.0, 0.0, 2.474) [0.0, 0.0, 0.5], PeriodicSite: Sn (2.474, 2.474, 2.474) [0.5, 0.5, 0.5], PeriodicSite: C (0.0, 0.0, 0.0) [0.0, -0.0, -0.0]]",121.10208621393856,"[Element Gd, Element Gd, Element Gd, Element Sn, Element C]",True,True,-0.6074952705000015,0.0,0.0
241,mp,mp-1069139.cif,Sr1 Si3 Ni1,SrSi3Ni,I4mm,5.711751159890741,5.711751159890741,5.711751159890741,137.15508885787054,137.15508885787054,62.199515410115794,"(True, True, True)","[PeriodicSite: Sr (0.0, 0.0, 5.858) [0.5989, 0.5989, -0.0], PeriodicSite: Si (0.0, 0.0, 0.02049) [0.002095, 0.002095, 0.0], PeriodicSite: Si (2.086, 0.0, 3.423) [0.35, 0.85, 0.5], PeriodicSite: Si (0.0, 2.086, 3.423) [0.85, 0.35, 0.5], PeriodicSite: Ni (0.0, 0.0, 2.394) [0.2448, 0.2448, -0.0]]",85.14101013633858,"[Element Sr, Element Si, Element Si, Element Si, Element Ni]",True,False,-0.40722448133333344,0.0,0.0
242,mp,mp-1147748.cif,Ti1 Cu1 O3,TiCuO3,P4/mmm,4.013939,4.013939,3.777672,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ti (2.007, 2.007, 1.889) [0.5, 0.5, 0.5], PeriodicSite: Cu (0.0, 0.0, 1.889) [0.0, 0.0, 0.5], PeriodicSite: O (2.007, 0.0, 1.889) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.007, 1.889) [0.0, 0.5, 0.5], PeriodicSite: O (2.007, 2.007, 0.0) [0.5, 0.5, 0.0]]",60.86474174556893,"[Element Ti, Element Cu, Element O, Element O, Element O]",False,False,-2.229467885916667,0.24939630000000257,0.0
243,mp,mp-1186133.cif,Na1 Ge1 O3,NaGeO3,Pm-3m,3.764763,3.764763,3.764763,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Na (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ge (1.882, 1.882, 1.882) [0.5, 0.5, 0.5], PeriodicSite: O (1.882, 1.882, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.882, 0.0, 1.882) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.882, 1.882) [0.0, 0.5, 0.5]]",53.35964417444054,"[Element Na, Element Ge, Element O, Element O, Element O]",False,False,-1.6992495395603449,0.23397715312499923,0.0
244,mp,mp-1069250.cif,Hg1 N1 Cl3,HgNCl3,P4/mmm,4.13024,4.13024,8.011948,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Hg (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: N (2.065, 2.065, 4.006) [0.5, 0.5, 0.5], PeriodicSite: Cl (2.065, 2.065, 0.0) [0.5, 0.5, 0.0], PeriodicSite: Cl (0.0, 0.0, 5.662) [0.0, 0.0, 0.7066], PeriodicSite: Cl (0.0, 0.0, 2.35) [0.0, 0.0, 0.2934]]",136.67487918840337,"[Element Hg, Element N, Element Cl, Element Cl, Element Cl]",False,True,0.5147124139999999,1.1206461225000006,0.0
245,mp,mp-1187529.cif,Tl1 Si1 O3,TlSiO3,Pm-3m,3.704802,3.704802,3.704802,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Tl (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Si (1.852, 1.852, 1.852) [0.5, 0.5, 0.5], PeriodicSite: O (1.852, 1.852, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (1.852, 0.0, 1.852) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 1.852, 1.852) [0.0, 0.5, 0.5]]",50.85047420789469,"[Element Tl, Element Si, Element O, Element O, Element O]",False,False,-1.8628673179166668,0.5340375676250106,0.0
246,mp,mp-1183539.cif,Ca1 Ho1 O3,CaHoO3,Pm-3m,4.311328,4.311328,4.311328,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Ca (0.0, 0.0, 0.0) [0.0, 0.0, 0.0], PeriodicSite: Ho (2.156, 2.156, 2.156) [0.5, 0.5, 0.5], PeriodicSite: O (2.156, 2.156, 0.0) [0.5, 0.5, 0.0], PeriodicSite: O (2.156, 0.0, 2.156) [0.5, 0.0, 0.5], PeriodicSite: O (0.0, 2.156, 2.156) [0.0, 0.5, 0.5]]",80.13702098788315,"[Element Ca, Element Ho, Element O, Element O, Element O]",False,True,-2.8994273472499996,0.4413417948750009,0.0
247,mp,mp-1178561.cif,Ag1 Cl1 O3,AgClO3,R3m,4.324921442343317,4.324921442343317,4.324920984832439,78.85146232268784,78.85146232268784,78.85145527049524,"(True, True, True)","[PeriodicSite: Ag (0.1812, 0.0, 0.09772) [0.02334, 0.02334, 0.02334], PeriodicSite: Cl (3.925, 0.0, 2.117) [0.5055, 0.5055, 0.5055], PeriodicSite: O (4.761, -1.214, 1.772) [0.865, 0.4231, 0.4231], PeriodicSite: O (4.761, 1.214, 1.772) [0.4231, 0.865, 0.4231], PeriodicSite: O (3.763, 0.0, 3.622) [0.4231, 0.4231, 0.865]]",76.84405818753127,"[Element Ag, Element Cl, Element O, Element O, Element O]",False,False,-0.3555527585833332,0.09281757450000061,2.7117
248,mp,mp-1219019.cif,Sm1 Ga3 Pt1,SmGa3Pt,I-4m2,6.140150794561014,6.140150794561014,6.140150794561014,140.5606709390221,140.5606709390221,57.00298115089855,"(True, True, True)","[PeriodicSite: Sm (0.0, 0.0, 0.0) [-0.0, -0.0, 0.0], PeriodicSite: Ga (0.0, 0.0, 6.618) [0.6133, 0.6133, -0.0], PeriodicSite: Ga (0.0, 0.0, 4.174) [0.3867, 0.3867, 0.0], PeriodicSite: Ga (0.0, 2.072, 2.698) [0.75, 0.25, 0.5], PeriodicSite: Pt (2.072, 0.0, 2.698) [0.25, 0.75, 0.5]]",92.64604768146822,"[Element Sm, Element Ga, Element Ga, Element Ga, Element Pt]",False,False,-0.7160804474999999,0.0017527503333329975,0.0
249,mp,mp-1180304.cif,N1 Cl1 O3,NClO3,Cm,4.4896624507151985,4.4896624507151985,4.767638099204783,88.29474187241996,88.29474187241996,130.4654256441089,"(True, True, True)","[PeriodicSite: N (0.0, 3.644, 3.984) [0.8934, 0.8934, 0.8377], PeriodicSite: Cl (0.0, 0.5217, 1.845) [0.1038, 0.1038, 0.3879], PeriodicSite: O (0.0, 2.514, 4.086) [0.5908, 0.5908, 0.8591], PeriodicSite: O (2.212, 2.398, 1.927) [0.8723, 0.3297, 0.4051], PeriodicSite: O (-2.212, 2.398, 1.927) [0.3297, 0.8723, 0.4051]]",72.92919995836986,"[Element N, Element Cl, Element O, Element O, Element O]",False,False,0.1888051717499998,0.7115234409999998,0.0
250,mp,mp-1207091.cif,Cu3 Ru1 N1,Cu3RuN,Pm-3m,3.870965,3.870965,3.870965,90.0,90.0,90.0,"(True, True, True)","[PeriodicSite: Cu (1.935, 0.0, 0.0) [0.5, 0.0, 0.0], PeriodicSite: Cu (0.0, 1.935, 0.0) [0.0, 0.5, 0.0], PeriodicSite: Cu (0.0, 0.0, 1.935) [0.0, 0.0, 0.5], PeriodicSite: Ru (1.935, 1.935, 1.935) [0.5, 0.5, 0.5], PeriodicSite: N (0.0, 0.0, 0.0) [0.0, 0.0, 0.0]]",58.00397193792088,"[Element Cu, Element Cu, Element Cu, Element Ru, Element N]",False,True,0.5111324889999999,0.5111324890000004,0.0
